day,analyst,sitecode,habitat,river,code,stigmaspecies,stigmatype,pollenfamily,pollenspecies,origin,origin2,quantity,nstigmas,meanpollen,,,,,,
27/11/13,Mark,8,invaded,ashton,616,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,3,3,1,,,,,,
27/11/13,Mark,8,invaded,ashton,617,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,16,3,5.333333333,,,,,,
27/11/13,Mark,8,invaded,ashton,617,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,24,3,8,,,,,,
27/11/13,Mark,8,invaded,ashton,617,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,21,3,7,,,,,,
27/11/13,Mark,8,invaded,ashton,617,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,2,3,0.666666667,,,,,,
27/11/13,Mark,8,invaded,ashton,617,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,3,3,1,,,,,,
27/11/13,Mark,8,invaded,ashton,618,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,16,3,5.333333333,,,,,,
27/11/13,Mark,8,invaded,ashton,618,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,15,3,5,,,,,,
27/11/13,Mark,8,invaded,ashton,618,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,27,3,9,,,,,,
27/11/13,Mark,8,invaded,ashton,618,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,1,3,0.333333333,,,,,,
27/11/13,Mark,8,invaded,ashton,619,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,2,3,0.666666667,,,,,,
27/11/13,Mark,8,invaded,ashton,619,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,13,3,4.3,,,,,,
27/11/13,Mark,8,invaded,ashton,619,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,133,3,44.33333333,,,,,,
27/11/13,Mark,8,invaded,ashton,620,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,4,3,1.333333333,,,,,,
27/11/13,Mark,8,invaded,ashton,620,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,29,3,9.7,,,,,,
27/11/13,Mark,8,invaded,ashton,620,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,69,3,23,,,,,,
27/11/13,Mark,8,invaded,ashton,620,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,4,3,1.333333333,,,,,,
27/11/13,Mark,8,invaded,ashton,621,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,1,3,0.333333333,,,,,,
27/11/13,Mark,8,invaded,ashton,621,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,5,3,1.7,,,,,,
27/11/13,Mark,8,invaded,ashton,621,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,9,3,3,,,,,,
27/11/13,Mark,8,invaded,ashton,622,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,227,3,75.66666667,,,,,,
27/11/13,Mark,8,invaded,ashton,622,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,4,3,1.3,,,,,,
27/11/13,Mark,8,invaded,ashton,622,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,20,3,6.666666667,,,,,,
27/11/13,Mark,8,invaded,ashton,622,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,9,3,3,,,,,,
27/11/13,Mark,8,invaded,ashton,622,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,1,3,0.333333333,,,,,,
27/11/13,Mark,8,invaded,ashton,622,Cirsium palustre,semidry,Onagraceae,Circaea lutetiana,heterospecific,heterospecific,1,3,0.333333333,,,,,,
27/11/13,Mark,8,invaded,ashton,622,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,623,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,45,3,15,,,,,,
28/11/13,Mark,8,invaded,ashton,623,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,98,3,32.7,,,,,,
28/11/13,Mark,8,invaded,ashton,623,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,14,3,4.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,623,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,4,3,1.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,623,Cirsium palustre,semidry,ni,m10,heterospecific,heterospecific,3,3,1,,,,,,
28/11/13,Mark,8,invaded,ashton,623,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,624,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,16,3,5.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,624,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,16,3,5.3,,,,,,
28/11/13,Mark,8,invaded,ashton,624,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,13,3,4.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,624,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,625,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,28,3,9.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,625,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,52,3,17.3,,,,,,
28/11/13,Mark,8,invaded,ashton,625,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,19,3,6.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,625,Cirsium palustre,semidry,ni,M1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,625,Cirsium palustre,semidry,ni,m10,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,625,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,625,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,626,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,60,3,20,,,,,,
28/11/13,Mark,8,invaded,ashton,626,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,46,3,15.3,,,,,,
28/11/13,Mark,8,invaded,ashton,626,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,38,3,12.66666667,,,,,,
28/11/13,Mark,8,invaded,ashton,626,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,7,3,2.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,627,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,16,3,5.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,627,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,19,3,6.3,,,,,,
28/11/13,Mark,8,invaded,ashton,627,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,20,3,6.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,627,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,3,3,1,,,,,,
28/11/13,Mark,8,invaded,ashton,627,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,627,Cirsium palustre,semidry,ni,m5,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,628,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,1,3,0.3,,,,,,
28/11/13,Mark,8,invaded,ashton,628,Cirsium palustre,semidry,ni,M1,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,629,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,3,3,1,,,,,,
28/11/13,Mark,8,invaded,ashton,629,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,8,3,2.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,630,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,23,3,7.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,630,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,38,3,12.7,,,,,,
28/11/13,Mark,8,invaded,ashton,630,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,30,3,10,,,,,,
28/11/13,Mark,8,invaded,ashton,630,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,6,3,2,,,,,,
28/11/13,Mark,8,invaded,ashton,630,Cirsium palustre,semidry,Asteraceae,Asteraceae 1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,631,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,631,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,41,3,13.7,,,,,,
28/11/13,Mark,8,invaded,ashton,631,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,52,3,17.33333333,,,,,,
28/11/13,Mark,8,invaded,ashton,631,Cirsium palustre,semidry,Asteraceae,Asteraceae 1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,631,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,632,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,26,3,8.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,632,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,30,3,10,,,,,,
28/11/13,Mark,8,invaded,ashton,632,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,27,3,9,,,,,,
28/11/13,Mark,8,invaded,ashton,632,Cirsium palustre,semidry,Asteraceae,Asteraceae 1,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,632,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,632,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,633,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,287,3,95.66666667,,,,,,
28/11/13,Mark,8,invaded,ashton,633,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,38,3,12.7,,,,,,
28/11/13,Mark,8,invaded,ashton,633,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,6,3,2,,,,,,
28/11/13,Mark,8,invaded,ashton,633,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,6,3,2,,,,,,
28/11/13,Mark,8,invaded,ashton,634,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,634,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,634,Cirsium palustre,semidry,ni,M20,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,635,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,4,3,1.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,635,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,6,3,2,,,,,,
28/11/13,Mark,8,invaded,ashton,635,Cirsium palustre,semidry,Asteraceae,Asteraceae 1,heterospecific,heterospecific,5,3,1.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,635,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,17,3,5.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,636,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,636,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,21,3,7,,,,,,
28/11/13,Mark,8,invaded,ashton,636,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,82,3,27.33333333,,,,,,
28/11/13,Mark,8,invaded,ashton,636,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,31,3,10.33333333,,,,,,
28/11/13,Mark,8,invaded,ashton,636,Cirsium palustre,semidry,ni,m5,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,636,Cirsium palustre,semidry,ni,M1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,637,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,3,3,1,,,,,,
28/11/13,Mark,8,invaded,ashton,637,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,14,3,4.7,,,,,,
28/11/13,Mark,8,invaded,ashton,637,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,23,3,7.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,637,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,638,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,21,3,7,,,,,,
28/11/13,Mark,8,invaded,ashton,638,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,98,3,32.7,,,,,,
28/11/13,Mark,8,invaded,ashton,638,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,42,3,14,,,,,,
28/11/13,Mark,8,invaded,ashton,638,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,8,3,2.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,638,Cirsium palustre,semidry,Asteraceae,Asteraceae 1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,639,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,66,3,22,,,,,,
28/11/13,Mark,8,invaded,ashton,639,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,44,3,14.7,,,,,,
28/11/13,Mark,8,invaded,ashton,639,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,17,3,5.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,639,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,639,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,640,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,13,3,4.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,640,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,16,3,5.3,,,,,,
28/11/13,Mark,8,invaded,ashton,640,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,22,3,7.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,641,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,50,3,16.66666667,,,,,,
28/11/13,Mark,8,invaded,ashton,641,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,58,3,19.3,,,,,,
28/11/13,Mark,8,invaded,ashton,641,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,55,3,18.33333333,,,,,,
28/11/13,Mark,8,invaded,ashton,641,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,7,3,2.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,641,Cirsium palustre,semidry,ni,m10,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/11/13,Mark,8,invaded,ashton,641,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,642,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,11,3,3.666666667,,,,,,
28/11/13,Mark,8,invaded,ashton,642,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,39,3,13,,,,,,
28/11/13,Mark,8,invaded,ashton,642,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,8,3,2.666666667,,,,,,
29/11/13,Mark,8,invaded,ashton,643,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,18,3,6,,,,,,
29/11/13,Mark,8,invaded,ashton,643,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,39,3,13,,,,,,
29/11/13,Mark,8,invaded,ashton,643,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,36,3,12,,,,,,
29/11/13,Mark,8,invaded,ashton,643,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,4,3,1.333333333,,,,,,
29/11/13,Mark,8,invaded,ashton,643,Cirsium palustre,semidry,ni,m10,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/11/13,Mark,8,invaded,ashton,644,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,49,3,16.33333333,,,,,,
29/11/13,Mark,8,invaded,ashton,644,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,25,3,8.3,,,,,,
29/11/13,Mark,8,invaded,ashton,644,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,31,3,10.33333333,,,,,,
29/11/13,Mark,8,invaded,ashton,644,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,18,3,6,,,,,,
29/11/13,Mark,8,invaded,ashton,645,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,24,3,8,,,,,,
29/11/13,Mark,8,invaded,ashton,645,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,72,3,24,,,,,,
29/11/13,Mark,8,invaded,ashton,645,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,19,3,6.333333333,,,,,,
29/11/13,Mark,8,invaded,ashton,645,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,7,3,2.333333333,,,,,,
29/11/13,Mark,8,invaded,ashton,646,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,21,3,7,,,,,,
29/11/13,Mark,8,invaded,ashton,646,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,31,3,10.3,,,,,,
29/11/13,Mark,8,invaded,ashton,646,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,58,3,19.33333333,,,,,,
29/11/13,Mark,8,invaded,ashton,646,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,12,3,4,,,,,,
29/11/13,Mark,8,invaded,ashton,646,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,6,3,2,,,,,,
29/11/13,Mark,8,invaded,ashton,646,Cirsium palustre,semidry,ni,M1,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/11/13,Mark,8,invaded,ashton,647,Cirsium palustre,semidry,Asteraceae,Cirsium palustre,conspecific,conspecific,26,3,8.666666667,,,,,,
29/11/13,Mark,8,invaded,ashton,647,Cirsium palustre,semidry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,19,3,6.3,,,,,,
29/11/13,Mark,8,invaded,ashton,647,Cirsium palustre,semidry,Apiaceae,Heracleum sphondylium,heterospecific,heterospecific,22,3,7.333333333,,,,,,
29/11/13,Mark,8,invaded,ashton,647,Cirsium palustre,semidry,ni,m6,heterospecific,heterospecific,37,3,12.33333333,,,,,,
29/11/13,Mark,8,invaded,ashton,647,Cirsium palustre,semidry,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,3,3,1,,,,,,
29/11/13,Mark,8,invaded,ashton,648,Heracleum sphondylium,wet,Apiaceae,Heracleum sphondylium,conspecific,conspecific,23,3,7.666666667,,,,,,
29/11/13,Mark,8,invaded,ashton,648,Heracleum sphondylium,wet,ni,M1,heterospecific,heterospecific,2,3,0.666666667,,,,,,
29/11/13,Mark,8,invaded,ashton,649,Heracleum sphondylium,wet,Apiaceae,Heracleum sphondylium,conspecific,conspecific,5,3,1.666666667,,,,,,
29/11/13,Mark,8,invaded,ashton,649,Heracleum sphondylium,wet,ni,m6,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/11/13,Mark,8,invaded,ashton,650,Chamerion angustifolium,wet,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,222,3,74,,,,,,
29/11/13,Mark,8,invaded,ashton,650,Chamerion angustifolium,wet,ni,m6,heterospecific,heterospecific,39,3,13,,,,,,
29/11/13,Mark,8,invaded,ashton,650,Chamerion angustifolium,wet,Asteraceae,Asteraceae 1,heterospecific,heterospecific,35,1,35,,,,,,
29/11/13,Mark,8,invaded,ashton,651,Chamerion angustifolium,wet,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,90,1,90,,,,,,
29/11/13,Mark,8,invaded,ashton,652,Chamerion angustifolium,wet,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,964,1,964,,,,,,
29/11/13,Mark,8,invaded,ashton,652,Chamerion angustifolium,wet,ni,m6,heterospecific,heterospecific,145,1,145,,,,,,
29/11/13,Mark,8,invaded,ashton,652,Chamerion angustifolium,wet,ni,m5,heterospecific,heterospecific,5,1,5,,,,,,
29/11/13,Mark,8,invaded,ashton,652,Chamerion angustifolium,wet,Asteraceae,Taraxacum officinale,heterospecific,heterospecific,3,1,3,,,,,,
29/11/13,Mark,8,invaded,ashton,653,Epilobium parviflorum,dry,Onagraceae,Epilobium parviflorum,conspecific,conspecific,543,1,543,,,,,,
29/11/13,Mark,8,invaded,ashton,653,Epilobium parviflorum,dry,ni,m6,heterospecific,heterospecific,2,1,2,,,,,,
29/11/13,Mark,8,invaded,ashton,654,Epilobium parviflorum,dry,Onagraceae,Epilobium parviflorum,conspecific,conspecific,641,1,641,,,,,,
29/11/13,Mark,8,invaded,ashton,654,Epilobium parviflorum,dry,ni,m6,heterospecific,heterospecific,110,1,110,,,,,,
29/11/13,Mark,8,invaded,ashton,654,Epilobium parviflorum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,2,1,2,,,,,,
29/11/13,Mark,8,invaded,ashton,654,Epilobium parviflorum,dry,Asteraceae,Asteraceae 1,heterospecific,heterospecific,3,1,3,,,,,,
29/11/13,Mark,8,invaded,ashton,654,Epilobium parviflorum,dry,Geraniaceae,Geranium,heterospecific,heterospecific,2,1,2,,,,,,
